,date,sentiment_score,content,source
68128,2019-08-15,0.797795,【中国联通与一汽解放战略合作 推进商用车智能网联化发展】中国联通消息，8月14日，中国联通与一汽解放在长春举行合作签约仪式，双方签署战略合作协议，共同推进商用车智能网联化发展。会上，中国联通吉林省分公司、联通智网科技与一汽解放还签署了“5G/V2X智能网联联合实验室”协议。（证券时报网）,eastmoney
68121,2019-08-15,0.685173,【行情】中国联通在港交所涨超10%。,eastmoney
36014,2019-08-15,0.843587,8月15日，在中国联通2019年度中期业绩发布会上，中国联通董事长兼首席执行官王晓初称，目前联通推出的5G功能包费用最低为190元，在长远的计划里将谋求根据用户的质量、速度的不同差异化定价。（新浪）,10jqka
102836,2019-08-15,0.441254,【中国联通5G套餐最低190元，未来将差异化定价】在中国联通2019年度中期业绩发布会上，中国联通董事长王晓初称，5G推广分两个阶段来进行。第一阶段是过渡期，现在至11月22日，主要以增加功能包的方式进行，最低套餐每月190元；长远计划谋求根据用户的质量、速度的不同，差异化定价。,sina
68589,2019-08-16,0.914403,【中信建投点评5G共建共享方案：对5G手机和应用形成利好】日前，中国联通董事长王晓初在业绩发布会上提到5G共建共享方案。对此，中信建投通信行业首席分析师阎贵成点评称，联通提到的共建共享方案是最理想方案，也是对市场影响最大的方案，能否完全落地存在很大疑问。不管是多大程度落地，带来的一定是总投资规模的压缩。设备厂商方面，影响程度无线设备>传输设备。但换个角度，对于5G手机和应用形成利好，因为5G网络建设节奏加快，利好消费电子销售、应用落地。,eastmoney
103446,2019-08-16,0.622251,中国平安在港开涨1.15%，上半年净利润同比增68%至976.8亿元；中国联通今日续涨逾3%。,sina
103276,2019-08-16,0.801154,【5G手机在海南发售 全省已覆盖5G基站近两百个】中国电信、中国移动、中国联通16日在海南开启了5G手机的发售以及5G网络体验活动。据不完全统计，三家电信运营商在海南19个市县范围内已经建成5G基站近200个，目前仍在不断推进相关建设工作。（中新网）,sina
36486,2019-08-16,0.530406,日前，中国联通董事长王晓初在业绩发布会上提到5G共建共享方案。对此，中信建投通信行业首席分析师阎贵成点评称，联通提到的共建共享方案是最理想方案，也是对市场影响最大的方案，能否完全落地存在很大疑问。不管是多大程度落地，带来的一定是...,10jqka
68660,2019-08-17,0.903824,【5G共建共享“超预期”？开支合计减少4000亿元 方案落地有多难？】近期，在中国联通2019年中期业绩会上，中国联通董事长王晓初表示，正在积极探寻共建共享新模式，在5G发展上联通与电信及移动均有洽谈。王晓初认为，在5年的5G建设周期中，共建共享将为联通、电信各节省2000亿元资本开支。（e公司）,eastmoney
68643,2019-08-17,0.92021,【5G共建共享“超预期”？开支合计减少4000亿元 方案落地有多难？产业链影响有多大？】近期，在中国联通2019年中期业绩会上，中国联通董事长王晓初表示，正在积极探寻共建共享新模式，在5G发展上联通与电信及移动均有洽谈。王晓初认为，在5年的5G建设周期中，共建共享将为联通、电信各节省2000亿元资本开支。目前，5G建设如火如荼，面对庞大的投资支出，运营商共建共享的基础或许会更加牢靠。（证券时报）,eastmoney
69038,2019-08-19,0.487784,【中国联通：7月份4G用户净增379.3万户】中国联通(600050)8月19日晚公告，7月份，公司4G用户净增379.3万户，4G用户累计达24273.2万户。（证券时报网）,eastmoney
104111,2019-08-19,0.96609,【中国联通与格力电器签署5G智慧工厂暨全业务战略合作协议】中国联通与格力电器近日在珠海签署5G智慧工厂暨全业务战略合作协议。中国联通董事长王晓初，格力电器董事长、总裁董明珠出席签约仪式。此次签约是双方继2009年以来的第三次战略合作签约，有力地推动了双方合作从传统通信领域向共同推进5G信息技术应用发展落地转型。,sina
104036,2019-08-19,0.500118,【中国联通：7月份4G用户净增379.3万户】中国联通8月19日晚公告，7月份，公司4G用户净增379.3万户，4G用户累计达24273.2万户。,sina
36935,2019-08-19,0.102001,近期，网络上有传言表示，运营商为了推广5G，正在暗中降低4G网络的速度。对此，中国联通研究院院长张云勇对新京报记者表示，不会（降低4G网络速度），反而会提速。一张流传甚广的网络聊天截图显示，一名暗示自己是运营商内部人士的网友表示，以...,10jqka
59628,2019-08-19,0.965785,云财经讯，科创板日报讯，中国联通与格力电器近日在珠海签署5G智慧工厂暨全业务战略合作协议。中国联通董事长王晓初，格力电器董事长、总裁董明珠出席签约仪式。此次签约是双方继2009年以来的第三次战略合作签约，有力地推动了双方合作从传统通信领域向共同推进5G信息技术应用发展落地转型。,yuncaijing
104200,2019-08-19,0.56589,【运营商降低4G速度推广5G？联通张云勇：只会提速】近期，网络上有传言表示，运营商为了推广5G，正在暗中降低4G网络的速度。对此，中国联通研究院院长张云勇表示，不会（降低4G网络速度），反而会提速。（新京报）,sina
104137,2019-08-19,0.971744,【中国联通全自主研发，实现5G网联无人机跨域协作】日前，中国联通5G创新中心在北京、天津、杭州三地完成了多地协同的5G网联无人机4K巡检业务示范，标志着无人机正式进入由5G网联实现跨域协作的新时代。业务系统使用了5G创新中心全自主研发的“无人机5G伴侣”和综合服务云平台，通过综合服务云平台，北京、天津、杭州三地可根据无人机实时回传的4K巡检视频进行联动视频分析和作业指挥。（人民邮电报）,sina
59679,2019-08-19,0.576437, 云财经讯，中国联通研究院院长张云勇回应“运营商降低4G速度推广5G”：不会降低4G网络速度，反而会提速（新京报）,yuncaijing
69077,2019-08-19,0.957695,【中国联通与格力电器签署5G智慧工厂暨全业务战略合作协议】中国联通19日消息，中国联通与格力电器近日在珠海签署5G智慧工厂暨全业务战略合作协议。中国联通董事长王晓初，格力电器董事长、总裁董明珠出席签约仪式。此次签约是双方继2009年以来的第三次战略合作签约，有力地推动了双方合作从传统通信领域向共同推进5G信息技术应用发展落地转型。,eastmoney
104790,2019-08-20,0.724729,上证综指午盘收涨0.07%，报2885.17。中国联通对指数上涨贡献最大，上涨3.8%。 敦煌种业涨幅最大，上涨10.1%。,sina
69558,2019-08-20,0.715031,【中国联通放量上涨逾5%】8月20日早盘，中国联通放量大涨，截至发稿，上涨超过5%，成交额近8亿元。,eastmoney
69465,2019-08-20,0.231154,【4G正降速 给5G让路？三大运营商回应来了！专家称：不会降只会提】截至发稿时，三大运营商都回复：正在核实情况。中国联通研究院院长张云勇明确表示，不仅不会降低4G网络速度，反而会提速。（经济日报）,eastmoney
37413,2019-08-20,0.646915,8月20日早盘，中国联通放量大涨，截至发稿，上涨超过5%，成交额近8亿元。 ,10jqka
104849,2019-08-20,0.626601,中国联通放量大涨，上涨超过5%，成交额近8亿元。,sina
60826,2019-08-22,0.753068,云财经讯，《科创板日报》22日讯，近日，“5G+智慧矿业应用”启动会暨5G联合实验室揭牌仪式在兖矿集团举行，兖矿集团与中国联通、中兴通讯签署战略合作协议，三方将依托5G联合实验室加大矿用5G技术研发力度，推动山东省智慧矿山建设。,yuncaijing
105672,2019-08-22,0.521583,  中国电信CEO表示，已与中国联通就联合建设5G网络达成高度共识，愿意与包括中国移动在内的其他运营商进行谈判。,sina
105732,2019-08-22,0.50252,【中国电信布局5G路径曝光：或与联通共建共享】 中国电信在财报中表示，将积极探索和推进5G网络基础资源的共建共享，努力降低网络建设和运维成本。该表示与此前中国联通董事长王晓初关于“5G资源共建共享”的表态相呼应，引发外界关于联通电信携手共建5G网络的猜想。此前，中国联通董事长王晓初表示，明年5G建设将进入投资期，“中国联通一定会和其中某一家或多家合作”。据悉，联通与移动、电信、中国广电都进行了合作洽谈。（新京报）,sina
105823,2019-08-22,0.770657,【山东省加快矿用5G设备研发和应用】近日，“5G+智慧矿业应用”启动会暨5G联合实验室揭牌仪式在兖矿集团举行，兖矿集团与中国联通、中兴通讯签署战略合作协议，三方将依托5G联合实验室加大矿用5G技术研发力度，推动山东省智慧矿山建设。,sina
105836,2019-08-22,0.429075,  中国联通电子商城电子超市自营电商招募中选候选人近日公示，京东、苏宁易购、晨光科力普、齐心集团等8家企业入选。（中招联合招标采购网）,sina
60835,2019-08-22,0.551924, 云财经讯，中国联通电子商城电子超市自营电商招募中选候选人近日公示，京东、苏宁易购、晨光科力普、齐心集团等8家企业入选（中招联合招标采购网）,yuncaijing
